id,female,black,hispanic,asian,age_ba,firstgen,parent_income_q,parent_grad,ugpa,stem_major,bus_major,ed_major,health_major,selective_inst,public_ug,state_unemp,metro,ga_funding_adj,grad_plus_loans,annual_tuition,program_years,gross_tuition,net_inst_rev,masters,ln_salary,salary
4647,1,0,0,0,21,1,4,0,3.1600001,0,0,1,0,0,1,4.5999999,1,6.5999999,43.269032,21.362974,2,42.725948,27.771866,0,11.468256,95631.352
4648,1,1,0,0,29,0,4,1,2.79,0,0,0,1,0,1,4.5999999,1,5.6999998,33.60099,51.724335,2,103.44867,67.241638,0,9.9392738,20728.686
4649,1,0,0,0,25,0,2,0,2.98,1,0,0,0,0,0,3.7,1,8.3999996,64.798454,33.09877,2.5,82.746925,53.7855,0,10.112127,24640.021
4650,1,0,0,0,24,1,3,0,3.05,0,0,0,1,0,0,7.6999998,1,12.5,35.008301,43.26041,2,86.520821,56.238533,1,11.100353,66194.539
4651,1,0,0,0,23,0,2,1,3.4400001,0,0,0,0,1,1,4.6999998,1,6.4000001,106.45464,35.20755,2,70.4151,45.769814,1,11.521768,100888.13
4652,1,0,0,0,22,0,2,1,2.71,1,0,0,0,1,1,5.3000002,1,8.8999996,81.570381,38.95977,2.5,97.399429,63.309628,0,11.154172,69854.648
4653,1,1,0,0,24,0,1,1,3.03,0,0,1,0,1,1,2.9000001,0,9.3000002,82.701035,34.571487,2,69.142975,44.942932,0,10.420405,33537.027
4654,0,0,0,0,24,1,4,0,2.5799999,0,0,0,0,0,1,5.4000001,0,8.3000002,11.838226,16.035595,2,32.07119,20.846273,0,11.62715,112100.34
4655,0,0,0,0,23,1,2,0,3.5,0,0,0,1,1,1,5.9000001,1,7.6999998,84.669479,53.22736,2,106.45472,69.195564,0,11.170968,71037.844
4656,0,0,0,0,23,0,4,0,3.74,0,1,0,0,1,1,2.5,0,6.1999998,63.231033,72.759811,2,145.51962,94.587753,0,11.575082,106412.88
4657,1,0,0,0,23,1,1,1,3,1,0,0,0,0,0,2.5,1,4,36.377155,36.082592,2.5,90.206482,58.634212,0,11.588172,107814.98
4658,1,0,0,0,25,1,2,0,3.6300001,0,0,0,0,0,1,4.6999998,0,7.8000002,80.198219,22.592321,2,45.184643,29.370018,0,11.820341,135990.61
4659,1,0,0,0,26,1,4,1,3.5,0,0,0,0,0,1,5.5,1,8.6000004,0,22.101505,2,44.203011,28.731956,1,8.5671949,5256.3647
4660,0,0,0,0,25,0,3,1,3.4000001,1,0,0,0,0,1,3.5999999,0,11.2,68.6147,35.595276,2.5,88.98819,57.842323,1,9.3895693,11962.945
4661,1,0,0,0,21,0,4,0,2.99,0,0,0,0,1,1,3.0999999,1,6.5999999,17.594387,30.083378,2,60.166756,39.108391,0,10.897869,54061.043
4662,1,0,0,0,21,0,2,1,2.49,0,0,0,0,0,1,4.4000001,0,5.9000001,63.089085,17.044321,2,34.088642,22.157618,1,11.17837,71565.648
4663,0,0,0,0,25,0,2,0,3.95,1,0,0,0,1,1,5.6999998,0,3.0999999,74.059967,46.141911,2.5,115.35477,74.980606,0,10.48574,35801.309
4664,0,1,1,0,24,0,4,0,3.3900001,0,0,0,1,0,0,3.3,1,8.8999996,43.884537,46.547379,2,93.094757,60.511593,0,11.119896,67500.883
4665,0,0,0,0,22,1,1,1,2.3699999,0,0,0,1,0,1,4.5,1,9.1999998,51.963699,43.418449,2,86.836899,56.443985,0,10.425832,33719.508
4666,1,0,0,0,25,0,1,0,2.8299999,0,1,0,0,0,1,5,1,10.9,92.75959,55.755627,2,111.51125,72.482315,0,10.786901,48382.887
4667,0,0,0,0,27,0,1,1,3.1400001,0,0,0,0,0,0,4.9000001,1,8.5,43.452251,22.041527,2,44.083054,28.653984,1,12.366509,234804.72
4668,0,0,0,0,22,0,1,1,3.7,0,0,0,0,0,0,4.4000001,0,9.3000002,67.496033,25.247562,2,50.495125,32.821831,0,11.403314,89618.195
4669,1,0,0,0,26,0,4,1,2.8800001,0,0,0,1,0,0,7.0999999,0,8.5,40.033955,49.195221,2,98.390442,63.953789,0,11.221426,74714.242
4670,0,0,0,0,26,0,1,1,2.76,0,1,0,0,0,0,5.3000002,0,5.6999998,69.188034,56.894539,2,113.78908,73.962898,0,11.970888,158085
4671,1,0,0,0,21,1,2,1,3.4100001,0,0,0,0,1,1,4.8000002,0,5.8000002,75.770966,34.788593,2,69.577187,45.22517,0,11.245125,76506.031
4672,0,0,0,0,24,0,2,0,3.8,1,0,0,0,0,1,4.5,1,7.4000001,101.58772,28.311607,2.5,70.779022,46.006363,0,11.367431,86459.438
4673,1,0,0,1,28,0,4,0,4,0,0,1,0,0,1,5.5,1,4.5,46.132725,17.816196,2,35.632393,23.161055,1,11.128225,68065.469
4674,0,0,0,0,24,0,1,0,3.48,0,0,0,0,0,1,4.1999998,0,5.4000001,56.924725,19.815697,2,39.631393,25.760406,0,11.424628,91548.875
4675,0,0,0,0,21,0,3,0,3,0,0,1,0,1,1,6,1,10,99.239571,27.080887,2,54.161774,35.205154,1,9.4156704,12279.303
4676,1,0,0,0,21,0,4,0,3.74,1,0,0,0,0,0,6.5,1,11.5,77.936386,28.284033,2.5,70.710083,45.961555,1,9.6632814,15729.314
4677,1,0,0,0,24,1,1,0,3.0799999,1,0,0,0,1,1,6,1,3.5999999,99.266716,40.626308,2.5,101.56577,66.017754,0,10.204401,27021.848
4678,0,0,0,0,22,0,2,0,2.5599999,0,0,0,1,0,0,4.4000001,1,9.6999998,85.80761,46.176613,2,92.353226,60.029598,1,11.084278,65138.961
4679,1,1,0,0,25,0,4,0,3.05,0,1,0,0,1,1,4.4000001,1,6.8000002,90.390625,67.020111,2,134.04022,87.126144,0,10.286814,29343.131
4680,1,0,0,0,23,1,3,0,2.98,0,0,1,0,1,1,7.9000001,1,9.6000004,110.50574,32.678272,2,65.356544,42.481754,0,10.566124,38798
4681,0,0,0,0,27,0,4,1,3.47,0,0,1,0,0,1,5.5999999,0,9.8999996,56.744659,21.482122,2,42.964245,27.92676,1,11.227714,75185.492
4682,0,0,0,0,23,0,2,1,3.5999999,0,1,0,0,1,1,3.5999999,0,4.0999999,144.60072,74.632858,2,149.26572,97.022713,0,11.504001,99111.492
4683,1,0,0,0,27,0,3,0,3.0699999,0,0,0,0,0,0,5.6999998,1,9.3000002,6.6602826,26.006739,2,52.013477,33.808762,1,10.251602,28327.893
4684,0,0,0,0,21,1,2,1,3.3599999,0,0,1,0,0,1,4.8000002,1,8.8999996,38.318459,24.245241,2,48.490482,31.518814,0,9.746582,17095.695
4685,0,0,0,0,22,0,2,0,3.3499999,0,0,0,0,0,0,5.6999998,0,10.2,6.1740761,25.828556,2,51.657112,33.577122,1,9.3820801,11873.688
4686,0,0,0,0,26,0,1,0,3.3199999,1,0,0,0,0,1,5.8000002,0,7,94.216339,28.11212,2.5,70.280296,45.682194,1,10.032826,22761.514
4687,0,0,0,0,21,1,2,1,3.1099999,0,0,0,0,0,0,4.8000002,0,9.3000002,70.680824,22.070444,2,44.140888,28.691578,0,11.141068,68945.281
4688,0,0,0,0,25,1,1,1,3.05,0,0,0,0,0,0,5.8000002,0,7.5999999,50.32156,29.750544,2,59.501087,38.675705,0,11.451943,94084.008
4689,0,0,0,0,21,0,2,0,3.21,0,0,1,0,0,1,4.9000001,0,9,73.805817,20.486994,2,40.973988,26.633091,1,11.451689,94060.055
4690,1,0,0,0,21,0,1,0,3.3800001,0,0,0,1,0,1,5.1999998,1,4.9000001,88.104286,39.916786,2,79.833572,51.891823,0,10.601458,40193.379
4691,0,0,0,0,25,0,2,1,3.6099999,0,0,1,0,0,1,6.9000001,1,7.3000002,46.066536,25.359734,2,50.719467,32.967655,1,11.062771,63752.957
4692,0,0,0,0,23,1,1,1,3.24,0,0,0,0,0,0,2.9000001,1,9,90.809464,26.042553,2,52.085106,33.85532,0,11.509648,99672.82
4693,1,0,0,0,22,1,1,1,3.74,0,1,0,0,0,0,6.0999999,1,10.4,54.458672,61.665756,2,123.33151,80.165482,1,7.8501372,2566.0864
4694,1,0,1,0,24,1,4,0,3.0599999,1,0,0,0,0,0,7.1999998,0,7.9000001,44.332481,39.858566,2.5,99.646416,64.770172,0,10.379816,32203.037
4695,0,0,0,0,27,0,3,0,3.5899999,0,1,0,0,0,0,6.6999998,1,12.4,90.187645,55.69463,2,111.38926,72.403015,1,12.378842,237718.47
4696,1,0,1,0,26,0,2,0,2.9200001,1,0,0,0,0,1,6.4000001,1,8.1000004,55.370251,40.693737,2.5,101.73434,66.127327,1,11.447289,93647.078
4697,0,0,0,0,23,0,4,1,3.45,0,0,0,1,0,0,4.5,1,10.2,24.38191,41.287113,2,82.574226,53.673248,1,9.2162313,10059.084
4698,1,0,0,0,21,0,3,0,2.8800001,0,0,0,1,1,0,5.9000001,1,8.1000004,117.03343,55.012577,2,110.02515,71.51635,0,11.483581,97108.148
4699,1,0,1,0,23,0,2,0,3.5799999,0,0,0,0,1,1,3,1,8,54.209076,42.211037,2,84.422073,54.874348,1,12.156324,190293.78
4700,1,0,0,0,24,0,1,0,4,0,1,0,0,0,0,5.5,1,6.3000002,74.112869,67.109245,2,134.21849,87.24202,1,11.894234,146419.89
4701,0,0,0,0,31,1,4,0,3.1900001,0,0,0,0,1,1,6.4000001,0,6.5,22.96925,27.517094,2,55.034187,35.772221,0,11.714276,122305.38
4702,1,0,0,0,25,0,3,1,2.5899999,0,0,0,1,1,1,4.5999999,0,3.8,81.524216,53.290356,2,106.58071,69.277466,0,11.428522,91906.047
4703,1,0,0,0,27,0,4,1,3.0999999,0,0,0,0,0,1,5.3000002,1,6.1999998,74.770729,18.042896,2,36.085793,23.455765,0,11.455923,94459.18
4704,0,0,0,0,26,0,3,0,2.8,0,1,0,0,0,1,4.8000002,1,4.5999999,70.560188,55.746929,2,111.49386,72.471008,1,11.1345,68493.875
4705,1,1,0,0,24,0,1,0,3.6600001,0,1,0,0,1,1,3.8,1,8.8999996,86.407341,65.956009,2,131.91202,85.742813,0,11.863472,141984.33
4706,0,0,0,0,24,0,1,0,4,0,0,1,0,0,0,4.5999999,1,7.0999999,70.047501,22.72904,2,45.45808,29.547752,0,11.58778,107772.73
4707,0,0,0,0,24,1,3,0,3.51,0,1,0,0,1,1,4.5999999,0,7.6999998,90.813782,68.254066,2,136.50813,88.730286,0,11.137712,68714.227
4708,0,0,0,0,28,0,4,1,4,0,0,0,0,0,1,6.5999999,1,4.6999998,0,25.586971,2,51.173943,33.263062,1,9.3221531,11183.034
4709,1,0,0,0,24,0,1,0,3.49,0,0,1,0,1,0,4.1999998,0,14,119.21336,39.777935,2,79.55587,51.711315,0,11.486115,97354.617
4710,1,0,0,0,26,0,1,0,3.25,0,1,0,0,1,1,5,0,8.1000004,127.84268,63.570595,2,127.14119,82.641769,0,10.304319,29861.322
4711,1,0,0,0,27,1,4,0,3.8,0,0,0,0,0,1,5.5999999,1,10,18.151091,13.96087,2,27.92174,18.14913,0,10.801455,49092.203
4712,1,0,0,0,23,0,3,1,2.3800001,0,0,0,0,1,1,6.0999999,1,8,66.421913,36.167805,2,72.335609,47.018147,0,10.324635,30474.164
4713,1,0,0,0,24,1,3,0,2.3099999,1,0,0,0,0,1,3.2,0,7.5999999,59.602161,27.045382,2.5,67.613457,43.948746,0,10.514171,36833.781
4714,1,0,0,0,25,0,1,1,3.9200001,1,0,0,0,0,1,6.5999999,1,7.6999998,112.77168,35.55357,2.5,88.883926,57.774551,1,11.350694,85024.414
4715,1,1,0,0,27,1,2,0,2.72,0,0,1,0,0,0,3.8,1,2,68.433624,30.259558,2,60.519115,39.337425,0,10.098467,24305.717
4716,0,1,0,0,26,1,2,1,3.6900001,1,0,0,0,0,1,9.1000004,1,8.5,61.683632,35.23748,2.5,88.093704,57.260906,1,10.458733,34847.359
4717,1,0,0,1,24,0,2,1,3.6900001,0,0,0,0,0,1,6.9000001,1,5.9000001,22.475777,19.257036,2,38.514072,25.034147,0,10.472867,35343.402
4718,1,1,0,0,22,0,2,1,3.6700001,0,0,0,0,0,1,4.8000002,1,7.0999999,39.662136,20.170675,2,40.341351,26.221878,0,9.8974705,19880.02
4719,0,0,0,0,22,0,3,0,2.72,0,0,0,0,0,1,5,1,6.9000001,21.353102,12.931815,2,25.86363,16.811359,1,13.007145,445585.72
4720,1,0,0,0,21,1,3,0,2.5799999,0,0,0,0,0,1,4.6999998,1,10.7,25.960833,18.914696,2,37.829391,24.589104,0,11.591544,108179.17
4721,0,0,0,0,25,0,4,1,3.25,0,1,0,0,0,1,2.7,1,7.9000001,46.568661,60.842319,2,121.68464,79.095016,1,12.107646,181252.44
4722,0,0,0,0,21,0,3,0,3.21,1,0,0,0,0,0,5.4000001,1,10,71.499458,38.357849,2.5,95.894623,62.331505,0,9.7340727,16883.172
4723,0,0,0,0,26,0,4,0,3.8,0,0,0,1,0,1,4,1,8.8999996,30.715036,43.090786,2,86.181572,56.018021,1,10.873899,52780.574
4724,0,0,0,0,22,0,3,1,3.51,0,0,0,1,0,0,5.3000002,0,7.1999998,47.300236,49.660019,2,99.320038,64.558022,0,10.590604,39759.488
4725,1,0,0,0,26,0,4,0,3.5899999,1,0,0,0,0,0,6.3000002,0,8,40.242531,34.336891,2.5,85.842224,55.797447,1,11.135513,68563.344
4726,0,0,0,0,28,1,4,0,3.54,0,0,0,0,0,1,4.5999999,1,7.1999998,46.618973,21.077557,2,42.155113,27.400824,0,12.298993,219474.89
4727,1,0,0,0,21,1,3,0,3.1400001,0,1,0,0,0,1,4.1999998,1,5.5,81.14743,62.188374,2,124.37675,80.844887,0,10.902961,54337.004
4728,1,0,0,0,29,0,4,0,3.1700001,0,0,0,0,0,1,4.5999999,1,7.1999998,45.933319,19.691771,2,39.383541,25.599302,0,10.987528,59132.02
4729,0,0,0,0,24,0,4,0,3.27,0,0,0,1,1,0,5.0999999,1,10.8,29.144896,52.99371,2,105.98742,68.891823,1,9.0027876,8125.7036
4730,1,1,0,0,23,0,4,0,2.9200001,0,0,0,0,0,0,6.6999998,1,6.6999998,5.1661196,31.846825,2,63.693649,41.400871,0,10.437887,34128.469
4731,0,0,0,0,26,0,3,0,2.4400001,0,0,0,0,0,1,5.3000002,1,11.5,26.636576,18.808172,2,37.616344,24.450624,0,10.319942,30331.484
4732,1,0,0,0,26,0,3,0,3.9200001,1,0,0,0,0,1,7.1999998,1,9.5,82.929604,34.646175,2.5,86.61544,56.300037,1,8.2109394,3680.9988
4733,1,0,0,1,26,0,1,1,2.8800001,0,0,0,1,1,0,6.4000001,1,6.4000001,78.543015,61.36866,2,122.73732,79.779259,0,10.061203,23416.66
4734,1,0,0,0,23,0,2,0,3.1199999,0,0,0,0,0,1,5.8000002,0,6.8000002,41.036503,25.850174,2,51.700348,33.605225,0,11.358646,85703.281
4735,1,0,0,0,21,1,1,0,3.53,0,0,0,0,0,1,4.4000001,1,3,55.742561,26.995712,2,53.991425,35.094425,0,10.579947,39338.047
4736,1,0,0,0,29,0,3,1,3.26,0,0,0,0,0,1,5.4000001,1,11.1,32.1105,23.109953,2,46.219906,30.042938,0,10.520776,37077.879
4737,1,0,0,0,26,0,3,1,3.28,0,0,0,0,0,0,8.1999998,0,8.6000004,29.684015,30.909,2,61.818001,40.181702,1,12.367055,234932.83
4738,0,0,1,0,29,1,2,1,3.73,0,0,1,0,1,1,4.4000001,0,9.5,73.498062,39.258316,2,78.516632,51.035812,1,11.855786,140897.27
4739,1,1,0,0,21,0,3,0,3.0599999,1,0,0,0,0,1,5.3000002,1,9.1999998,33.743443,31.974499,2.5,79.936249,51.958561,0,9.7658968,17429.105
4740,0,0,0,0,25,1,3,0,3.95,0,0,0,0,0,1,5.6999998,1,6,24.262745,26.215546,2,52.431091,34.080208,0,11.398049,89147.656
4741,1,0,1,0,26,0,4,0,3.4100001,0,0,0,1,0,1,5.9000001,1,7.0999999,33.437172,37.76466,2,75.52932,49.094059,0,11.505795,99289.445
4742,0,0,0,0,21,1,4,0,3.75,0,0,1,0,0,0,2.5,0,7.4000001,49.568161,28.335918,2,56.671837,36.836693,0,11.199222,73073.539
4743,1,0,0,0,24,0,3,1,3.1900001,0,0,0,0,0,1,6,0,9.1000004,71.197388,22.400732,2,44.801464,29.120953,0,10.531501,37477.68
4744,1,0,0,0,21,0,1,0,3.71,1,0,0,0,0,0,4.5999999,1,13.5,30.088936,32.593613,2.5,81.484032,52.964622,1,11.985188,160361.91
4745,0,0,0,0,24,1,4,1,3.6700001,0,1,0,0,1,0,7.0999999,1,4.9000001,114.77416,72.633858,2,145.26772,94.424011,0,10.162214,25905.596
4746,1,0,1,0,23,0,4,0,3.5699999,1,0,0,0,0,1,4.4000001,0,8.3999996,2.8229461,30.855661,2.5,77.139153,50.14045,0,12.298097,219278.23
4747,1,0,0,0,29,0,1,0,3.6900001,0,1,0,0,0,1,4.8000002,0,5.5,105.11816,51.538414,2,103.07683,66.999939,0,10.472869,35343.469
4748,0,0,0,0,26,0,1,0,3.3800001,0,0,1,0,1,1,6.0999999,0,2.8,97.082291,37.199394,2,74.398788,48.359211,0,10.991325,59357.004
4749,0,0,0,0,21,0,2,0,3.8699999,0,0,0,0,1,1,7.6999998,0,8.1000004,92.430084,32.020164,2,64.040329,41.626213,1,13.01729,450129.28
4750,1,0,0,1,23,0,4,0,3.0999999,1,0,0,0,1,0,6,1,6,88.633949,49.968124,2.5,124.92031,81.198204,0,11.276879,78974.422
4751,1,0,0,0,29,0,2,1,2.54,0,0,0,0,0,1,4.3000002,1,9,75.826744,17.48229,2,34.964581,22.726978,0,10.631688,41427
4752,0,1,0,0,26,0,1,0,3.04,0,1,0,0,0,1,6.5999999,1,3.0999999,89.118767,51.813854,2,103.62771,67.358009,0,12.00521,163604.94
4753,0,0,0,0,27,0,2,0,3.1500001,0,1,0,0,0,1,6.8000002,1,7.0999999,65.6175,52.439045,2,104.87809,68.170761,0,12.013495,164966.13
4754,0,0,0,0,31,0,3,0,3,1,0,0,0,1,0,4.3000002,0,3.2,76.225426,51.433182,2.5,128.58295,83.578918,0,9.7997322,18028.916
4755,0,0,0,0,21,0,2,0,2.3499999,0,0,0,0,1,0,6.5,1,11.8,20.893599,38.082874,2,76.165749,49.507736,0,11.305501,81267.461
4756,1,0,0,0,23,1,3,1,3.4100001,0,0,0,0,1,0,5.5,1,6.5,60.833126,32.385185,2,64.77037,42.100742,0,12.099445,179772.13
4757,0,1,0,0,26,0,4,0,3.4400001,0,0,0,0,0,1,6.1999998,1,9.1000004,9.364563,19.575109,2,39.150219,25.447643,0,11.320566,82501.039
4758,1,0,1,0,30,1,4,1,3.3900001,1,0,0,0,0,1,5.9000001,1,6.8000002,79.700638,32.794441,2.5,81.986099,53.290966,0,11.291727,80155.766
4759,0,0,0,0,25,0,4,0,2.8800001,0,1,0,0,0,1,9.3000002,0,5.8000002,26.904907,57.541065,2,115.08213,74.803383,0,10.83203,50616.367
4760,1,0,0,0,22,1,3,1,2.97,1,0,0,0,0,1,5.5999999,0,8.3999996,79.252357,29.335054,2.5,73.337639,47.669464,1,12.622696,303366.19
4761,1,0,0,0,21,0,3,0,2.8900001,0,1,0,0,0,0,4.0999999,1,8.8999996,78.948479,61.211391,2,122.42278,79.574806,1,11.18079,71739.008
4762,1,0,0,0,23,0,1,1,3.1700001,0,0,1,0,0,1,5.8000002,1,3.5999999,61.425335,20.904036,2,41.808071,27.175247,0,10.20145,26942.232
4763,1,0,0,0,24,0,1,1,3.3099999,1,0,0,0,0,1,2.5,1,5.6999998,104.15232,30.317347,2.5,75.793365,49.265686,0,12.02395,166699.77
4764,0,0,0,0,26,0,3,1,3.4000001,0,0,0,1,1,1,3.9000001,0,7.5999999,81.509949,50.299404,2,100.59881,65.389229,0,10.432217,33935.488
4765,1,0,1,0,21,0,2,0,3.3499999,0,0,1,0,0,1,7.4000001,1,6.8000002,52.279045,17.895092,2,35.790184,23.26362,1,12.00685,163873.53
4766,1,0,0,0,22,0,3,0,3,0,0,0,1,0,1,4.4000001,1,9.3000002,42.110798,41.161228,2,82.322456,53.509598,1,11.868032,142633.33
4767,1,0,0,0,22,0,1,1,3.24,0,0,0,1,0,1,4.9000001,1,4.9000001,106.29062,42.865086,2,85.730171,55.724609,0,10.355189,31419.668
4768,1,0,1,0,24,1,2,0,3.76,0,0,0,0,0,1,6.6999998,0,2.5999999,74.031082,24.496132,2,48.992264,31.844971,0,12.102318,180289.25
4769,1,0,0,0,21,0,4,1,2.8599999,1,0,0,0,0,1,7.3000002,0,7.9000001,43.686325,37.477058,2.5,93.692642,60.900219,0,11.42846,91900.352
4770,0,0,0,0,21,0,3,1,3.4100001,0,1,0,0,0,1,5.1999998,0,2,97.895935,59.529606,2,119.05921,77.388489,0,11.044071,62571.875
4771,1,1,0,0,25,0,2,1,2.6800001,0,0,0,0,0,1,4.4000001,0,6.9000001,45.018143,26.900593,2,53.801186,34.970772,1,11.925591,151083.89
4772,0,1,0,0,25,0,2,0,2.5799999,0,0,1,0,0,1,5,0,5.0999999,137.99832,18.004589,2,36.009178,23.405966,0,10.394023,32663.807
4773,0,0,0,0,23,0,1,0,3.6300001,0,0,0,1,0,0,4.5,0,6.5,81.320351,44.596996,2,89.193993,57.976097,0,11.819598,135889.63
4774,0,0,1,0,26,0,2,0,2.3900001,1,0,0,0,0,1,4.4000001,0,5.9000001,60.451466,31.104366,2.5,77.760918,50.544598,0,10.015211,22364.074
4775,0,0,0,0,26,0,1,0,3.2,0,0,1,0,1,1,5.5999999,1,8.6999998,93.107155,29.67749,2,59.35498,38.580738,0,8.1051016,3311.3181
4776,0,0,0,0,29,0,1,0,3.47,0,0,0,1,0,1,5.5999999,0,6.8000002,82.95359,46.129768,2,92.259537,59.9687,0,12.129821,185316.56
4777,0,0,1,0,30,1,3,1,3.1500001,0,1,0,0,1,1,4.1999998,1,7,111.60808,68.349701,2,136.6994,88.854614,1,12.283519,216104.81
4778,0,0,0,0,24,1,2,0,2.76,0,1,0,0,0,1,3.4000001,1,11,53.803471,56.408485,2,112.81697,73.331032,0,10.656049,42448.582
4779,1,0,0,0,24,0,3,1,3.1400001,0,0,0,1,0,0,6.9000001,0,4.6999998,42.538006,44.729092,2,89.458183,58.14782,0,9.5947666,14687.714
4780,1,0,0,0,26,1,4,0,3.6700001,0,1,0,0,0,1,7.6999998,1,12,83.529251,60.750149,2,121.5003,78.975197,0,12.847452,379819.78
4781,0,0,0,0,22,1,1,1,3.2,0,0,0,0,0,1,3,1,6.0999999,74.114914,19.081688,2,38.163376,24.806194,1,10.001603,22061.805
4782,1,0,0,0,25,0,3,0,3.1199999,0,0,1,0,0,1,5.5,1,8.5,22.952114,21.975853,2,43.951706,28.568609,0,10.209236,27152.818
4783,1,0,0,0,25,1,2,1,3.8699999,0,0,0,0,1,0,3.2,1,7.6999998,78.951782,35.276924,2,70.553848,45.860001,1,12.675778,319904.69
4784,0,0,0,1,24,1,1,0,3.5999999,1,0,0,0,0,0,4.4000001,0,6.3000002,69.162163,36.693089,2.5,91.732719,59.626266,0,11.894689,146486.5
4785,1,1,0,0,26,0,2,0,3.79,0,1,0,0,1,1,5.9000001,1,10.5,105.60182,74.972824,2,149.94565,97.464668,1,12.382592,238611.55
4786,0,0,0,0,24,0,3,0,3.52,0,0,0,0,0,1,6,0,8,2.1202254,19.035105,2,38.07021,24.745636,1,12.184604,195751.97
4787,0,0,0,0,23,1,2,1,3.47,0,0,0,0,1,0,5.1999998,1,10.1,62.176022,34.980415,2,69.960831,45.474541,0,10.770184,47580.75
4788,1,0,0,0,27,0,4,1,3.47,1,0,0,0,1,1,5,1,7,123.85751,45.139473,2.5,112.84868,73.351639,0,10.253725,28388.092
4789,1,0,0,0,23,0,2,0,3.0799999,0,0,0,0,0,0,6.1999998,0,9.3999996,38.967403,17.842655,2,35.68531,23.195452,1,10.9456,56703.973
4790,1,0,0,0,21,0,4,0,3.05,0,1,0,0,0,1,7.5,1,9.3999996,35.016361,56.084484,2,112.16897,72.909828,0,10.711311,44860.426
4791,0,0,0,0,25,1,2,0,3.0799999,0,0,1,0,0,0,3.5999999,1,6.6999998,75.247147,21.849998,2,43.699997,28.404999,1,11.737999,125241.48
4792,1,0,0,0,25,0,2,0,3.75,0,0,1,0,0,1,5.9000001,0,8.1999998,30.352222,21.244223,2,42.488445,27.617489,1,12.684381,322668.72
4793,1,1,0,0,26,0,2,0,2.98,0,0,0,1,1,1,5.3000002,1,9.1999998,66.478363,49.785805,2,99.571609,64.721542,1,10.784109,48247.973
4794,0,0,0,0,21,0,4,1,3.4000001,0,1,0,0,1,1,4.1999998,0,8.3000002,89.461853,73.680138,2,147.36028,95.78418,1,10.912431,54854.02
4795,0,0,0,0,29,0,3,0,3.21,0,1,0,0,0,1,6.8000002,1,4.4000001,73.932259,59.179337,2,118.35867,76.933136,1,11.956567,155837.14
4796,1,0,0,0,28,0,3,1,2.8299999,0,0,0,0,1,1,4.5,1,8.3999996,34.122513,28.78611,2,57.57222,37.421944,1,10.974935,58392.023
4797,1,0,0,0,27,0,3,0,3.22,0,0,1,0,1,1,5.5999999,0,7.5999999,61.684052,31.831215,2,63.66243,41.380581,0,11.413377,90524.594
4798,1,0,1,0,25,0,3,1,3.73,0,0,0,1,1,0,6.4000001,1,9.8999996,87.655396,53.537125,2,107.07425,69.598259,0,10.89215,53752.738
4799,0,0,1,1,24,0,2,0,3.26,0,0,0,1,0,1,6.5999999,1,7,62.281509,38.241005,2,76.48201,49.713306,0,11.172274,71130.648
4800,1,0,0,0,27,0,3,0,3.5599999,0,0,0,0,0,1,6.3000002,0,9.1000004,44.751156,20.290525,2,40.581051,26.377684,0,10.17586,26261.529
4801,0,0,0,0,25,0,4,0,3.1800001,0,1,0,0,1,1,5.3000002,0,7.9000001,88.074188,65.531097,2,131.06219,85.19043,0,9.3997269,12085.079
4802,1,1,0,0,26,0,3,0,3.3399999,0,0,0,0,0,1,6.5,0,6.9000001,48.593975,14.739373,2,29.478746,19.161184,0,10.063761,23476.631
4803,1,0,0,0,23,0,3,0,3.1900001,1,0,0,0,1,1,5.3000002,1,4.5999999,56.832123,38.403946,2.5,96.009865,62.40641,0,10.962569,57674.434
4804,1,0,0,0,22,0,3,1,3.0899999,0,0,0,1,1,1,5.0999999,1,8.8000002,54.591042,55.912567,2,111.82513,72.68634,0,11.725488,123684.31
4805,1,0,1,0,24,1,3,0,2.5,0,0,1,0,1,1,4.5,1,9.8999996,26.95093,29.828337,2,59.656673,38.776836,1,11.167148,70766.969
4806,1,0,0,0,30,0,1,1,2.99,0,0,1,0,0,0,5,1,5.9000001,61.175255,15.228549,2,30.457098,19.797113,0,9.3180676,11137.438
4807,1,0,0,0,27,1,4,0,2.8299999,0,0,1,0,0,1,4.4000001,1,8.8999996,19.00141,19.435209,2,38.870419,25.265772,0,9.7963152,17967.416
4808,1,1,0,1,24,1,4,1,4,0,0,0,0,0,1,3.5,1,8.8000002,55.915684,10,2,20,13,1,12.34294,229335.28
4809,0,0,0,0,28,0,3,0,3.3,1,0,0,0,0,0,4,1,7.5,73.870728,32.715065,2.5,81.787659,53.16198,0,10.853165,51697.5
4810,1,0,0,0,26,0,3,1,3.49,1,0,0,0,0,0,5.0999999,1,13.9,60.629501,34.783394,2.5,86.958481,56.523014,1,11.446648,93587.086
4811,0,1,0,0,28,0,1,0,3.5599999,0,0,0,0,0,1,3,0,7.0999999,54.099121,16.719431,2,33.438862,21.73526,0,10.45962,34878.313
4812,0,0,0,0,23,0,3,1,3.1400001,0,0,0,1,1,1,6.9000001,1,6,81.835419,54.992653,2,109.98531,71.490448,0,11.774328,129875.06
4813,0,0,0,0,21,0,2,1,3.4400001,0,0,0,1,0,1,4.4000001,1,6,100.7149,43.119156,2,86.238312,56.054901,1,9.9280224,20496.766
